Ctstomer_id,Order ID,Order Date,Ship Mode,Segment,Value
1165,US-2014-169033,2016-12-16,First Class,Corporate,2.344
1166,US-2014-169034,2016-12-17,First Class,Corporate,2.344
1167,US-2014-169035,2016-12-18,First Class,Corporate,2.344
1168,US-2014-169036,2016-12-19,First Class,Corporate,2.344
1169,US-2014-169037,2016-12-20,First Class,Corporate,2.344
1170,US-2014-169038,2016-12-21,First Class,Corporate,2.344
1171,US-2014-169039,2016-12-22,First Class,Corporate,2.344
1172,US-2014-169040,2016-12-23,First Class,Corporate,2.344
1173,US-2014-169041,2016-12-24,First Class,Corporate,2.344
1174,US-2014-169042,2016-12-25,First Class,Corporate,2.344
1175,US-2014-169043,2016-12-26,First Class,Corporate,2.344
1176,US-2014-169044,2016-12-27,First Class,Corporate,2.344
1177,US-2014-169045,2016-12-28,First Class,Corporate,2.344
1178,US-2014-169046,2016-12-29,First Class,Corporate,2.344
1179,US-2014-169047,2016-12-30,First Class,Corporate,2.344
1180,US-2014-169048,2016-12-31,First Class,Corporate,2.344
1181,US-2014-169049,2017-01-01,First Class,Corporate,2.344
1182,US-2014-169050,2017-01-02,First Class,Corporate,2.344
1183,US-2014-169051,2017-01-03,First Class,Corporate,2.344
1184,US-2014-169052,2017-01-04,First Class,Corporate,2.344
1185,US-2014-169053,2017-01-05,First Class,Corporate,2.344
1186,US-2014-169054,2017-01-06,First Class,Corporate,2.344
1187,US-2014-169055,2017-01-07,First Class,Corporate,2.344
1188,US-2014-169056,2017-01-08,First Class,Corporate,2.344
1189,US-2014-169057,2017-01-09,First Class,Corporate,2.344
1190,US-2014-169058,2017-01-10,First Class,Corporate,2.344
1191,US-2014-169059,2017-01-11,First Class,Corporate,2.344
1192,US-2014-169060,2017-01-12,First Class,Corporate,2.344
1193,US-2014-169061,2017-01-13,First Class,Corporate,2.344
1194,US-2014-169062,2017-01-14,First Class,Corporate,2.344
1195,US-2014-169063,2017-01-15,First Class,Corporate,2.344
1196,US-2014-169064,2017-01-16,First Class,Corporate,2.344
1197,US-2014-169065,2017-01-17,First Class,Corporate,2.344
1198,US-2014-169066,2017-01-18,First Class,Corporate,2.344
1199,US-2014-169067,2017-01-19,First Class,Corporate,2.344
1200,US-2014-169068,2017-01-20,First Class,Corporate,2.344
1201,US-2014-169069,2017-01-21,First Class,Corporate,2.344
1202,US-2014-169070,2017-01-22,First Class,Corporate,2.344
1203,US-2014-169071,2017-01-23,First Class,Corporate,2.344
1204,US-2014-169072,2017-01-24,First Class,Corporate,2.344
1205,US-2014-169073,2017-01-25,First Class,Corporate,2.344
1206,US-2014-169074,2017-01-26,First Class,Corporate,2.344
1207,US-2014-169075,2017-01-27,First Class,Corporate,2.344
1208,US-2014-169076,2017-01-28,First Class,Corporate,2.344
1209,US-2014-169077,2017-01-29,First Class,Corporate,2.344
1210,US-2014-169078,2017-01-30,First Class,Corporate,2.344
1211,US-2014-169079,2017-01-31,First Class,Corporate,2.344
1212,US-2014-169080,2017-02-01,First Class,Corporate,2.344
1213,US-2014-169081,2017-02-02,First Class,Corporate,2.344
1214,US-2014-169082,2017-02-03,First Class,Corporate,2.344
1215,US-2014-169083,2017-02-04,First Class,Corporate,2.344
1216,US-2014-169084,2017-02-05,First Class,Corporate,2.344
1217,US-2014-169085,2017-02-06,First Class,Corporate,2.344
1218,US-2014-169086,2017-02-07,First Class,Corporate,2.344
1219,US-2014-169087,2017-02-08,First Class,Corporate,2.344
1220,US-2014-169088,2017-02-09,First Class,Corporate,2.344
1221,US-2014-169089,2017-02-10,First Class,Corporate,2.344
1222,US-2014-169090,2017-02-11,First Class,Corporate,2.344
1223,US-2014-169091,2017-02-12,First Class,Corporate,2.344
1224,US-2014-169092,2017-02-13,First Class,Corporate,2.344
1225,US-2014-169093,2017-02-14,First Class,Corporate,2.344
1226,US-2014-169094,2017-02-15,First Class,Corporate,2.344
1227,US-2014-169095,2017-02-16,First Class,Corporate,2.344
1228,US-2014-169096,2017-02-17,First Class,Corporate,2.344
1229,US-2014-169097,2017-02-18,First Class,Corporate,2.344
1230,US-2014-169098,2017-02-19,First Class,Corporate,2.344
1231,US-2014-169099,2017-02-20,First Class,Corporate,2.344
1232,US-2014-169100,2017-02-21,First Class,Corporate,2.344
1233,US-2014-169101,2017-02-22,First Class,Corporate,2.344
1234,US-2014-169102,2017-02-23,First Class,Corporate,2.344
1235,US-2014-169103,2017-02-24,First Class,Corporate,2.344
1236,US-2014-169104,2017-02-25,First Class,Corporate,2.344
1237,US-2014-169105,2017-02-26,First Class,Corporate,2.344
1238,US-2014-169106,2017-02-27,First Class,Corporate,2.344
1239,US-2014-169107,2017-02-28,First Class,Corporate,2.344
1240,US-2014-169108,2017-03-01,First Class,Corporate,2.344
1241,US-2014-169109,2017-03-02,First Class,Corporate,2.344
1242,US-2014-169110,2017-03-03,First Class,Corporate,2.344
1243,US-2014-169111,2017-03-04,First Class,Corporate,2.344
1244,US-2014-169112,2017-03-05,First Class,Corporate,2.344
1245,US-2014-169113,2017-03-06,First Class,Corporate,2.344
1246,US-2014-169114,2017-03-07,First Class,Corporate,2.344
1247,US-2014-169115,2017-03-08,First Class,Corporate,2.344
1248,US-2014-169116,2017-03-09,First Class,Corporate,2.344
1249,US-2014-169117,2017-03-10,First Class,Corporate,2.344
1250,US-2014-169118,2017-03-11,First Class,Corporate,2.344
1251,US-2014-169119,2017-03-12,First Class,Corporate,2.344
1252,US-2014-169120,2017-03-13,First Class,Corporate,2.344
1253,US-2014-169121,2017-03-14,First Class,Corporate,2.344
1254,US-2014-169122,2017-03-15,First Class,Corporate,2.344
1255,US-2014-169123,2017-03-16,First Class,Corporate,2.344
1256,US-2014-169124,2017-03-17,First Class,Corporate,2.344
1257,US-2014-169125,2017-03-18,First Class,Corporate,2.344
1258,US-2014-169126,2017-03-19,First Class,Corporate,2.344
1259,US-2014-169127,2017-03-20,First Class,Corporate,2.344
1260,US-2014-169128,2017-03-21,First Class,Corporate,2.344
1261,US-2014-169129,2017-03-22,First Class,Corporate,2.344
1262,US-2014-169130,2017-03-23,First Class,Corporate,2.344
1263,US-2014-169131,2017-03-24,First Class,Corporate,2.344
1264,US-2014-169132,2017-03-25,First Class,Corporate,2.344
1265,US-2014-169133,2017-03-26,First Class,Corporate,2.344
1266,US-2014-169134,2017-03-27,First Class,Corporate,2.344
1267,US-2014-169135,2017-03-28,First Class,Corporate,2.344
1268,US-2014-169136,2017-03-29,First Class,Corporate,2.344
1269,US-2014-169137,2017-03-30,First Class,Corporate,2.344
1270,US-2014-169138,2017-03-31,First Class,Corporate,2.344
1271,US-2014-169139,2017-04-01,First Class,Corporate,2.344
1272,US-2014-169140,2017-04-02,First Class,Corporate,2.344
1273,US-2014-169141,2017-04-03,First Class,Corporate,2.344
1274,US-2014-169142,2017-04-04,First Class,Corporate,2.344
1275,US-2014-169143,2017-04-05,First Class,Corporate,2.344
1276,US-2014-169144,2017-04-06,First Class,Corporate,2.344
1277,US-2014-169145,2017-04-07,First Class,Corporate,2.344
1278,US-2014-169146,2017-04-08,First Class,Corporate,2.344
1279,US-2014-169147,2017-04-09,First Class,Corporate,2.344
1280,US-2014-169148,2017-04-10,First Class,Corporate,2.344
1281,US-2014-169149,2017-04-11,First Class,Corporate,2.344
1282,US-2014-169150,2017-04-12,First Class,Corporate,2.344
1283,US-2014-169151,2017-04-13,First Class,Corporate,2.344
1284,US-2014-169152,2017-04-14,First Class,Corporate,2.344
1285,US-2014-169153,2017-04-15,First Class,Corporate,2.344
1286,US-2014-169154,2017-04-16,First Class,Corporate,2.344
1287,US-2014-169155,2017-04-17,First Class,Corporate,2.344
1288,US-2014-169156,2017-04-18,First Class,Corporate,2.344
1289,US-2014-169157,2017-04-19,First Class,Corporate,2.344
1290,US-2014-169158,2017-04-20,First Class,Corporate,2.344
1291,US-2014-169159,2017-04-21,First Class,Corporate,2.344
1292,US-2014-169160,2017-04-22,First Class,Corporate,2.344
1293,US-2014-169161,2017-04-23,First Class,Corporate,2.344
1294,US-2014-169162,2017-04-24,First Class,Corporate,2.344
1295,US-2014-169163,2017-04-25,First Class,Corporate,2.344
1296,US-2014-169164,2017-04-26,First Class,Corporate,2.344
1297,US-2014-169165,2017-04-27,First Class,Corporate,2.344
1298,US-2014-169166,2017-04-28,First Class,Corporate,2.344
1299,US-2014-169167,2017-04-29,First Class,Corporate,2.344
1300,US-2014-169168,2017-04-30,First Class,Corporate,2.344
1301,US-2014-169169,2017-05-01,First Class,Corporate,2.344
1302,US-2014-169170,2017-05-02,First Class,Corporate,2.344
1303,US-2014-169171,2017-05-03,First Class,Corporate,2.344
1304,US-2014-169172,2017-05-04,First Class,Corporate,2.344
1305,US-2014-169173,2017-05-05,First Class,Corporate,2.344
1306,US-2014-169174,2017-05-06,First Class,Corporate,2.344
1307,US-2014-169175,2017-05-07,First Class,Corporate,2.344
1308,US-2014-169176,2017-05-08,First Class,Corporate,2.344
1309,US-2014-169177,2017-05-09,First Class,Corporate,2.344
1310,US-2014-169178,2017-05-10,First Class,Corporate,2.344
1311,US-2014-169179,2017-05-11,First Class,Corporate,2.344
1312,US-2014-169180,2017-05-12,First Class,Corporate,2.344
1313,US-2014-169181,2017-05-13,First Class,Corporate,2.344
1314,US-2014-169182,2017-05-14,First Class,Corporate,2.344
1315,US-2014-169183,2017-05-15,First Class,Corporate,2.344
1316,US-2014-169184,2017-05-16,First Class,Corporate,2.344
1317,US-2014-169185,2017-05-17,First Class,Corporate,2.344
1318,US-2014-169186,2017-05-18,First Class,Corporate,2.344
1319,US-2014-169187,2017-05-19,First Class,Corporate,2.344
1320,US-2014-169188,2017-05-20,First Class,Corporate,2.344
1321,US-2014-169189,2017-05-21,First Class,Corporate,2.344
1322,US-2014-169190,2017-05-22,First Class,Corporate,2.344
1323,US-2014-169191,2017-05-23,First Class,Corporate,2.344
1324,US-2014-169192,2017-05-24,First Class,Corporate,2.344
1325,US-2014-169193,2017-05-25,First Class,Corporate,2.344
1326,US-2014-169194,2017-05-26,First Class,Corporate,2.344
1327,US-2014-169195,2017-05-27,First Class,Corporate,2.344
1328,US-2014-169196,2017-05-28,First Class,Corporate,2.344
1329,US-2014-169197,2017-05-29,First Class,Corporate,2.344
1330,US-2014-169198,2017-05-30,First Class,Corporate,2.344
1331,US-2014-169199,2017-05-31,First Class,Corporate,2.344
1332,US-2014-169200,2017-06-01,First Class,Corporate,2.344
1333,US-2014-169201,2017-06-02,First Class,Corporate,2.344
1334,US-2014-169202,2017-06-03,First Class,Corporate,2.344
1335,US-2014-169203,2017-06-04,First Class,Corporate,2.344
1336,US-2014-169204,2017-06-05,First Class,Corporate,2.344
1337,US-2014-169205,2017-06-06,First Class,Corporate,2.344
1338,US-2014-169206,2017-06-07,First Class,Corporate,2.344
1339,US-2014-169207,2017-06-08,First Class,Corporate,2.344
1340,US-2014-169208,2017-06-09,First Class,Corporate,2.344
1341,US-2014-169209,2017-06-10,First Class,Corporate,2.344
1342,US-2014-169210,2017-06-11,First Class,Corporate,2.344
1343,US-2014-169211,2017-06-12,First Class,Corporate,2.344
1344,US-2014-169212,2017-06-13,First Class,Corporate,2.344
1345,US-2014-169213,2017-06-14,First Class,Corporate,2.344
1346,US-2014-169214,2017-06-15,First Class,Corporate,2.344
1347,US-2014-169215,2017-06-16,First Class,Corporate,2.344
1348,US-2014-169216,2017-06-17,First Class,Corporate,2.344
1349,US-2014-169217,2017-06-18,First Class,Corporate,2.344
1350,US-2014-169218,2017-06-19,First Class,Corporate,2.344
1351,US-2014-169219,2017-06-20,First Class,Corporate,2.344
1352,US-2014-169220,2017-06-21,First Class,Corporate,2.344
1353,US-2014-169221,2017-06-22,First Class,Corporate,2.344
1354,US-2014-169222,2017-06-23,First Class,Corporate,2.344
1355,US-2014-169223,2017-06-24,First Class,Corporate,2.344
1356,US-2014-169224,2017-06-25,First Class,Corporate,2.344
1357,US-2014-169225,2017-06-26,First Class,Corporate,2.344
1358,US-2014-169226,2017-06-27,First Class,Corporate,2.344
1359,US-2014-169227,2017-06-28,First Class,Corporate,2.344
1360,US-2014-169228,2017-06-29,First Class,Corporate,2.344
1361,US-2014-169229,2017-06-30,First Class,Corporate,2.344
1362,US-2014-169230,2017-07-01,First Class,Corporate,2.344
1363,US-2014-169231,2017-07-02,First Class,Corporate,2.344
1364,US-2014-169232,2017-07-03,First Class,Corporate,2.344
1365,US-2014-169233,2017-07-04,First Class,Corporate,2.344
1366,US-2014-169234,2017-07-05,First Class,Corporate,2.344
1367,US-2014-169235,2017-07-06,First Class,Corporate,2.344
1368,US-2014-169236,2017-07-07,First Class,Corporate,2.344
1369,US-2014-169237,2017-07-08,First Class,Corporate,2.344
1370,US-2014-169238,2017-07-09,First Class,Corporate,2.344
1371,US-2014-169239,2017-07-10,First Class,Corporate,2.344
1372,US-2014-169240,2017-07-11,First Class,Corporate,2.344
1373,US-2014-169241,2017-07-12,First Class,Corporate,2.344
1374,US-2014-169242,2017-07-13,First Class,Corporate,2.344
1375,US-2014-169243,2017-07-14,First Class,Corporate,2.344
1376,US-2014-169244,2017-07-15,First Class,Corporate,2.344
1377,US-2014-169245,2017-07-16,First Class,Corporate,2.344
1378,US-2014-169246,2017-07-17,First Class,Corporate,2.344
1379,US-2014-169247,2017-07-18,First Class,Corporate,2.344
1380,US-2014-169248,2017-07-19,First Class,Corporate,2.344
1381,US-2014-169249,2017-07-20,First Class,Corporate,2.344
1382,US-2014-169250,2017-07-21,First Class,Corporate,2.344
1383,US-2014-169251,2017-07-22,First Class,Corporate,2.344
1384,US-2014-169252,2017-07-23,First Class,Corporate,2.344
1385,US-2014-169253,2017-07-24,First Class,Corporate,2.344
1386,US-2014-169254,2017-07-25,First Class,Corporate,2.344
1387,US-2014-169255,2017-07-26,First Class,Corporate,2.344
1388,US-2014-169256,2017-07-27,First Class,Corporate,2.344
1389,US-2014-169257,2017-07-28,First Class,Corporate,2.344
1390,US-2014-169258,2017-07-29,First Class,Corporate,2.344
1391,US-2014-169259,2017-07-30,First Class,Corporate,2.344
1392,US-2014-169260,2017-07-31,First Class,Corporate,2.344
1393,US-2014-169261,2017-08-01,First Class,Corporate,2.344
1394,US-2014-169262,2017-08-02,First Class,Corporate,2.344
1395,US-2014-169263,2017-08-03,First Class,Corporate,2.344
1396,US-2014-169264,2017-08-04,First Class,Corporate,2.344
1397,US-2014-169265,2017-08-05,First Class,Corporate,2.344
1398,US-2014-169266,2017-08-06,First Class,Corporate,2.344
1399,US-2014-169267,2017-08-07,First Class,Corporate,2.344
1400,US-2014-169268,2017-08-08,First Class,Corporate,2.344
1401,US-2014-169269,2017-08-09,First Class,Corporate,2.344
1402,US-2014-169270,2017-08-10,First Class,Corporate,2.344
1403,US-2014-169271,2017-08-11,First Class,Corporate,2.344
1404,US-2014-169272,2017-08-12,First Class,Corporate,2.344
1405,US-2014-169273,2017-08-13,First Class,Corporate,2.344
1406,US-2014-169274,2017-08-14,First Class,Corporate,2.344
1407,US-2014-169275,2017-08-15,First Class,Corporate,2.344
1408,US-2014-169276,2017-08-16,First Class,Corporate,2.344
1409,US-2014-169277,2017-08-17,First Class,Corporate,2.344
1410,US-2014-169278,2017-08-18,First Class,Corporate,2.344
1411,US-2014-169279,2017-08-19,First Class,Corporate,2.344
1412,US-2014-169280,2017-08-20,First Class,Corporate,2.344
1413,US-2014-169281,2017-08-21,First Class,Corporate,2.344
1414,US-2014-169282,2017-08-22,First Class,Corporate,2.344
1415,US-2014-169283,2017-08-23,First Class,Corporate,2.344
1416,US-2014-169284,2017-08-24,First Class,Corporate,2.344
1417,US-2014-169285,2017-08-25,First Class,Corporate,2.344
1418,US-2014-169286,2017-08-26,First Class,Corporate,2.344
1419,US-2014-169287,2017-08-27,First Class,Corporate,2.344
1420,US-2014-169288,2017-08-28,First Class,Corporate,2.344
1421,US-2014-169289,2017-08-29,First Class,Corporate,2.344
1422,US-2014-169290,2017-08-30,First Class,Corporate,2.344
1423,US-2014-169291,2017-08-31,First Class,Corporate,2.344
1424,US-2014-169292,2017-09-01,First Class,Corporate,2.344
1425,US-2014-169293,2017-09-02,First Class,Corporate,2.344
1426,US-2014-169294,2017-09-03,First Class,Corporate,2.344
1427,US-2014-169295,2017-09-04,First Class,Corporate,2.344
1428,US-2014-169296,2017-09-05,First Class,Corporate,2.344
1429,US-2014-169297,2017-09-06,First Class,Corporate,2.344
1430,US-2014-169298,2017-09-07,First Class,Corporate,2.344
1431,US-2014-169299,2017-09-08,First Class,Corporate,2.344
1432,US-2014-169300,2017-09-09,First Class,Corporate,2.344
1433,US-2014-169301,2017-09-10,First Class,Corporate,2.344
1434,US-2014-169302,2017-09-11,First Class,Corporate,2.344
1435,US-2014-169303,2017-09-12,First Class,Corporate,2.344
1436,US-2014-169304,2017-09-13,First Class,Corporate,2.344
1437,US-2014-169305,2017-09-14,First Class,Corporate,2.344
1438,US-2014-169306,2017-09-15,First Class,Corporate,2.344
1439,US-2014-169307,2017-09-16,First Class,Corporate,2.344
1440,US-2014-169308,2017-09-17,First Class,Corporate,2.344
1441,US-2014-169309,2017-09-18,First Class,Corporate,2.344
1442,US-2014-169310,2017-09-19,First Class,Corporate,2.344
1443,US-2014-169311,2017-09-20,First Class,Corporate,2.344
1444,US-2014-169312,2017-09-21,First Class,Corporate,2.344
1445,US-2014-169313,2017-09-22,First Class,Corporate,2.344
1446,US-2014-169314,2017-09-23,First Class,Corporate,2.344
1447,US-2014-169315,2017-09-24,First Class,Corporate,2.344
1448,US-2014-169316,2017-09-25,First Class,Corporate,2.344
1449,US-2014-169317,2017-09-26,First Class,Corporate,2.344
1450,US-2014-169318,2017-09-27,First Class,Corporate,2.344
1451,US-2014-169319,2017-09-28,First Class,Corporate,2.344
1452,US-2014-169320,2017-09-29,First Class,Corporate,2.344
1453,US-2014-169321,2017-09-30,First Class,Corporate,2.344
1454,US-2014-169322,2017-10-01,First Class,Corporate,2.344
1455,US-2014-169323,2017-10-02,First Class,Corporate,2.344
1456,US-2014-169324,2017-10-03,First Class,Corporate,2.344
1457,US-2014-169325,2017-10-04,First Class,Corporate,2.344
1458,US-2014-169326,2017-10-05,First Class,Corporate,2.344
1459,US-2014-169327,2017-10-06,First Class,Corporate,2.344
1460,US-2014-169328,2017-10-07,First Class,Corporate,2.344
1461,US-2014-169329,2017-10-08,First Class,Corporate,2.344
1462,US-2014-169330,2017-10-09,First Class,Corporate,2.344
1463,US-2014-169331,2017-10-10,First Class,Corporate,2.344
1464,US-2014-169332,2017-10-11,First Class,Corporate,2.344
1465,US-2014-169333,2017-10-12,First Class,Corporate,2.344
1466,US-2014-169334,2017-10-13,First Class,Corporate,2.344
1467,US-2014-169335,2017-10-14,First Class,Corporate,2.344
1468,US-2014-169336,2017-10-15,First Class,Corporate,2.344
1469,US-2014-169337,2017-10-16,First Class,Corporate,2.344
1470,US-2014-169338,2017-10-17,First Class,Corporate,2.344
1471,US-2014-169339,2017-10-18,First Class,Corporate,2.344
1472,US-2014-169340,2017-10-19,First Class,Corporate,2.344
1473,US-2014-169341,2017-10-20,First Class,Corporate,2.344
1474,US-2014-169342,2017-10-21,First Class,Corporate,2.344
1475,US-2014-169343,2017-10-22,First Class,Corporate,2.344
1476,US-2014-169344,2017-10-23,First Class,Corporate,2.344
